order_id,tanggal_transaksi,region,sektor_industri,kategori_produk,kuantitas,harga_satuan_idr,total_nilai_deal_idr,status_transaksi,revenue_idr
trx-20016,7/24/2022,jawa,logistik & gudang,excavator,1,1667711575,1667711575,won (berhasil),1667711575
trx-20546,11/18/2023,sumatera,pertambangan,genset (generator set),2,297384135,594768270,won (berhasil),594768270
trx-20658,11/25/2023,sumatera,perkebunan,excavator,1,1796000386,1796000386,won (berhasil),1796000386
trx-22749,2/6/2022,sulawesi,logistik & gudang,forklift,5,545932476,2729662380,won (berhasil),2729662380
trx-22780,10/30/2021,kalimantan,pertambangan,tractor agrikultur,2,1468275461,2936550922,lost (gagal),0
trx-21504,8/31/2023,sumatera,perkebunan,forklift,3,492979506,1478938518,won (berhasil),1478938518
trx-20959,9/9/2021,sumatera,pertambangan,tractor agrikultur,2,1379298823,2758597646,in progress,0
trx-22331,4/18/2022,kalimantan,perkebunan,tractor agrikultur,1,873849435,873849435,won (berhasil),873849435
trx-20797,8/4/2022,jawa,pertambangan,excavator,2,2350499772,4700999544,won (berhasil),4700999544
trx-20225,1/4/2021,sulawesi,konstruksi,excavator,1,1963862284,1963862284,won (berhasil),1963862284
trx-22074,4/1/2021,jawa,perkebunan,excavator,2,1634801949,3269603898,won (berhasil),3269603898
trx-21799,10/10/2022,papua,pertambangan,forklift,2,464019440,928038880,won (berhasil),928038880
trx-22485,12/16/2022,papua,pertambangan,forklift,1,329573423,329573423,in progress,0
trx-22277,5/13/2023,papua,logistik & gudang,excavator,1,2355925952,2355925952,in progress,0
trx-22085,3/4/2021,sumatera,pertambangan,excavator,2,2935907472,5871814944,won (berhasil),5871814944
trx-21693,7/8/2021,sumatera,konstruksi,tractor agrikultur,3,1484431470,4453294410,won (berhasil),4453294410
trx-21045,8/13/2023,sulawesi,konstruksi,excavator,1,1698949670,1698949670,in progress,0
trx-20469,1/1/2024,jawa,manufaktur,genset (generator set),4,404940249,1619760996,lost (gagal),0
trx-20954,5/1/2021,sumatera,konstruksi,genset (generator set),5,350492126,1752460630,won (berhasil),1752460630
trx-22735,11/30/2021,sulawesi,manufaktur,excavator,1,2667790742,2667790742,won (berhasil),2667790742
trx-20639,2/25/2021,kalimantan,perkebunan,forklift,5,398318483,1991592415,lost (gagal),0
trx-22825,8/28/2022,sumatera,perkebunan,excavator,1,1611578243,1611578243,won (berhasil),1611578243
trx-21218,1/2/2023,papua,pertambangan,genset (generator set),1,420275780,420275780,lost (gagal),0
trx-21158,4/22/2023,kalimantan,konstruksi,forklift,1,299097296,299097296,won (berhasil),299097296
trx-21415,11/21/2023,papua,perkebunan,genset (generator set),2,127673409,255346818,in progress,0
trx-22758,12/23/2021,sulawesi,logistik & gudang,genset (generator set),5,273227360,1366136800,lost (gagal),0
trx-21527,7/22/2022,jawa,manufaktur,genset (generator set),1,394248974,394248974,lost (gagal),0
trx-22968,8/12/2023,papua,pertambangan,excavator,2,2547203178,5094406356,won (berhasil),5094406356
trx-21300,9/14/2022,papua,pertambangan,excavator,2,2360559566,4721119132,won (berhasil),4721119132
trx-22913,1/31/2021,sumatera,perkebunan,tractor agrikultur,4,1256393525,5025574100,won (berhasil),5025574100
trx-21603,3/23/2022,sumatera,perkebunan,genset (generator set),5,308617947,1543089735,in progress,0
trx-20160,4/29/2023,kalimantan,pertambangan,tractor agrikultur,2,906146547,1812293094,won (berhasil),1812293094
trx-21704,4/5/2021,sulawesi,perkebunan,excavator,1,1871717275,1871717275,won (berhasil),1871717275
trx-20956,1/10/2021,kalimantan,konstruksi,excavator,2,1720683395,3441366790,lost (gagal),0
trx-22962,2/5/2023,sulawesi,perkebunan,excavator,1,1676665615,1676665615,in progress,0
trx-20877,3/2/2021,sulawesi,konstruksi,forklift,3,481244710,1443734130,lost (gagal),0
trx-21919,7/23/2022,papua,konstruksi,tractor agrikultur,1,825563169,825563169,in progress,0
trx-21884,4/1/2021,papua,manufaktur,forklift,2,366752421,733504842,lost (gagal),0
trx-22200,8/27/2022,papua,konstruksi,excavator,1,2266367383,2266367383,won (berhasil),2266367383
trx-20098,9/11/2023,jawa,manufaktur,forklift,2,539167706,1078335412,won (berhasil),1078335412
trx-22874,12/28/2021,sulawesi,konstruksi,genset (generator set),1,193892910,193892910,won (berhasil),193892910
trx-22557,4/6/2021,sumatera,pertambangan,excavator,1,2859626333,2859626333,won (berhasil),2859626333
trx-20253,2/15/2021,jawa,konstruksi,forklift,5,209038465,1045192325,won (berhasil),1045192325
trx-20103,1/3/2023,papua,perkebunan,forklift,5,507746573,2538732865,won (berhasil),2538732865
trx-21445,1/23/2021,jawa,pertambangan,tractor agrikultur,1,1041998763,1041998763,in progress,0
trx-21443,6/15/2021,sulawesi,perkebunan,genset (generator set),2,143137032,286274064,won (berhasil),286274064
trx-21648,4/29/2022,sumatera,pertambangan,genset (generator set),5,386021768,1930108840,won (berhasil),1930108840
trx-20586,11/17/2023,sulawesi,konstruksi,tractor agrikultur,4,1352641638,5410566552,won (berhasil),5410566552
trx-20627,3/15/2022,sulawesi,logistik & gudang,tractor agrikultur,4,847323586,3389294344,won (berhasil),3389294344
trx-21696,10/25/2022,kalimantan,lainnya,excavator,2,2138557788,4277115576,won (berhasil),4277115576
trx-22101,6/13/2022,sulawesi,logistik & gudang,forklift,4,264435394,1057741576,in progress,0
trx-22199,1/12/2023,sulawesi,pertambangan,genset (generator set),4,453079081,1812316324,lost (gagal),0
trx-20403,7/3/2021,kalimantan,perkebunan,forklift,4,485360658,1941442632,won (berhasil),1941442632
trx-21154,1/1/2021,sumatera,konstruksi,genset (generator set),1,110626402,110626402,lost (gagal),0
trx-22255,2/22/2023,kalimantan,logistik & gudang,excavator,1,2724404324,2724404324,won (berhasil),2724404324
trx-21682,5/31/2022,sulawesi,logistik & gudang,tractor agrikultur,3,1110142030,3330426090,lost (gagal),0
trx-22056,11/23/2022,sumatera,perkebunan,excavator,2,1786749207,3573498414,lost (gagal),0
trx-22891,6/23/2022,sumatera,pertambangan,forklift,5,1290654632,6453273160,won (berhasil),6453273160
trx-20452,5/7/2021,papua,pertambangan,forklift,5,480659402,2403297010,in progress,0
trx-22301,8/24/2022,sumatera,pertambangan,forklift,4,530346235,2121384940,lost (gagal),0
trx-21327,1/3/2022,jawa,logistik & gudang,tractor agrikultur,4,1205473541,4821894164,won (berhasil),4821894164
trx-22049,1/20/2021,jawa,logistik & gudang,tractor agrikultur,4,909459114,3637836456,won (berhasil),3637836456
trx-20880,1/1/2024,sulawesi,konstruksi,forklift,4,208462156,833848624,lost (gagal),0
trx-22965,12/5/2021,sumatera,perkebunan,excavator,2,1777981164,3555962328,in progress,0
trx-20623,11/16/2023,sumatera,perkebunan,excavator,2,1723862040,3447724080,won (berhasil),3447724080
trx-22393,8/10/2021,sumatera,logistik & gudang,tractor agrikultur,1,1124872680,1124872680,won (berhasil),1124872680
trx-22818,4/24/2023,kalimantan,pertambangan,tractor agrikultur,5,1058914207,5294571035,won (berhasil),5294571035
trx-21787,1/18/2021,unknown,konstruksi,forklift,4,382032983,1528131932,won (berhasil),1528131932
trx-20262,6/9/2022,kalimantan,pertambangan,forklift,1,566754903,566754903,lost (gagal),0
trx-21634,7/10/2022,sulawesi,perkebunan,genset (generator set),3,121882842,365648526,in progress,0
trx-21438,8/24/2022,kalimantan,perkebunan,genset (generator set),3,378867404,1136602212,won (berhasil),1136602212
trx-22198,8/3/2023,sulawesi,pertambangan,tractor agrikultur,4,905744609,3622978436,won (berhasil),3622978436
trx-21969,5/2/2023,papua,pertambangan,excavator,1,2417571610,2417571610,won (berhasil),2417571610
trx-22520,12/20/2022,kalimantan,konstruksi,tractor agrikultur,1,1367417072,1367417072,won (berhasil),1367417072
trx-21802,7/31/2023,sulawesi,manufaktur,forklift,5,305000440,1525002200,lost (gagal),0
trx-20640,9/18/2022,sulawesi,manufaktur,tractor agrikultur,2,1112507395,2225014790,lost (gagal),0
trx-22385,5/7/2021,sumatera,perkebunan,genset (generator set),3,123692297,371076891,lost (gagal),0
trx-22598,12/25/2021,jawa,manufaktur,tractor agrikultur,4,1396689953,5586759812,lost (gagal),0
trx-22877,4/30/2021,sulawesi,konstruksi,forklift,2,480756453,961512906,won (berhasil),961512906
trx-21959,6/29/2023,sumatera,pertambangan,genset (generator set),3,394420622,1183261866,won (berhasil),1183261866
trx-20488,8/4/2021,kalimantan,manufaktur,genset (generator set),2,321523806,643047612,won (berhasil),643047612
trx-21843,2/12/2023,kalimantan,pertambangan,forklift,3,437712374,1313137122,won (berhasil),1313137122
trx-21734,10/27/2022,sumatera,pertambangan,excavator,1,2270319863,2270319863,in progress,0
trx-20146,8/17/2022,sulawesi,konstruksi,genset (generator set),1,492106335,492106335,won (berhasil),492106335
trx-21534,5/20/2021,papua,pertambangan,genset (generator set),4,269292582,1077170328,won (berhasil),1077170328
trx-21986,5/25/2023,papua,pertambangan,excavator,2,1669171863,3338343726,won (berhasil),3338343726
trx-21369,9/24/2021,papua,manufaktur,tractor agrikultur,4,1113737980,4454951920,won (berhasil),4454951920
trx-22450,1/17/2023,sumatera,perkebunan,tractor agrikultur,4,1165241625,4660966500,won (berhasil),4660966500
trx-22983,2/2/2022,sumatera,perkebunan,genset (generator set),4,480180233,1920720932,in progress,0
trx-22811,11/7/2021,kalimantan,pertambangan,excavator,4,1014647654,4058590616,lost (gagal),0
trx-20659,10/24/2023,jawa,manufaktur,genset (generator set),4,205259454,821037816,lost (gagal),0
trx-21794,10/11/2021,jawa,perkebunan,genset (generator set),5,320186539,1600932695,lost (gagal),0
trx-22511,5/15/2023,sulawesi,pertambangan,tractor agrikultur,1,831030973,831030973,won (berhasil),831030973
trx-20186,8/3/2021,sumatera,perkebunan,genset (generator set),2,232180692,464361384,in progress,0
trx-21147,12/19/2023,sumatera,perkebunan,excavator,1,2387705232,2387705232,lost (gagal),0
trx-20608,5/10/2022,sumatera,pertambangan,forklift,5,587255072,2936275360,lost (gagal),0
trx-22191,11/7/2022,sulawesi,manufaktur,excavator,2,2312018072,4624036144,won (berhasil),4624036144
trx-22799,3/13/2021,sulawesi,manufaktur,genset (generator set),2,366899232,733798464,lost (gagal),0
trx-21930,2/25/2021,sulawesi,konstruksi,excavator,1,2486926884,2486926884,in progress,0
trx-20197,11/11/2021,sulawesi,manufaktur,forklift,2,397107025,794214050,lost (gagal),0
trx-22327,6/21/2022,sulawesi,logistik & gudang,forklift,5,528690222,2643451110,won (berhasil),2643451110
trx-20293,6/25/2023,kalimantan,pertambangan,genset (generator set),4,346798831,1387195324,won (berhasil),1387195324
trx-20766,6/3/2023,sulawesi,logistik & gudang,tractor agrikultur,4,1236931353,4947725412,lost (gagal),0
trx-20400,9/8/2023,sumatera,pertambangan,excavator,2,2321720386,4643440772,lost (gagal),0
trx-20122,8/15/2021,kalimantan,konstruksi,genset (generator set),4,100295181,401180724,won (berhasil),401180724
trx-20202,12/2/2021,sulawesi,logistik & gudang,excavator,1,1831781901,1831781901,won (berhasil),1831781901
trx-20835,1/20/2022,papua,konstruksi,forklift,1,278221940,278221940,lost (gagal),0
trx-22294,3/18/2022,papua,logistik & gudang,excavator,2,2754213101,5508426202,lost (gagal),0
trx-21439,9/18/2021,sumatera,perkebunan,genset (generator set),4,434938322,1739753288,won (berhasil),1739753288
trx-21733,2/18/2021,kalimantan,pertambangan,genset (generator set),3,264033237,792099711,in progress,0
trx-21695,12/25/2021,sulawesi,pertambangan,forklift,5,240315564,1201577820,won (berhasil),1201577820
trx-22975,4/8/2022,sumatera,perkebunan,excavator,1,1892347958,1892347958,won (berhasil),1892347958
trx-21707,8/24/2021,jawa,konstruksi,genset (generator set),3,159835353,479506059,won (berhasil),479506059
trx-22960,8/24/2021,sulawesi,pertambangan,genset (generator set),4,310154252,1240617008,won (berhasil),1240617008
trx-21153,12/25/2023,papua,pertambangan,tractor agrikultur,1,1310695301,1310695301,won (berhasil),1310695301
trx-21661,4/15/2021,sumatera,konstruksi,excavator,1,2962911856,2962911856,lost (gagal),0
trx-22432,7/16/2021,kalimantan,pertambangan,genset (generator set),5,356921977,1784609885,won (berhasil),1784609885
trx-21759,11/15/2022,kalimantan,pertambangan,excavator,2,2020949938,4041899876,won (berhasil),4041899876
trx-20854,7/30/2021,kalimantan,pertambangan,forklift,1,285350674,285350674,lost (gagal),0
trx-21589,3/29/2021,kalimantan,pertambangan,forklift,2,296907470,593814940,won (berhasil),593814940
trx-22267,8/8/2023,sulawesi,perkebunan,forklift,2,527516463,1055032926,won (berhasil),1055032926
trx-20641,4/5/2021,kalimantan,konstruksi,excavator,2,2363426296,4726852592,won (berhasil),4726852592
trx-20001,6/20/2021,kalimantan,pertambangan,tractor agrikultur,3,1118000243,3354000729,won (berhasil),3354000729
trx-22160,5/7/2023,kalimantan,pertambangan,tractor agrikultur,4,952901210,3811604840,won (berhasil),3811604840
trx-20698,12/2/2022,jawa,pertambangan,genset (generator set),1,302748565,302748565,in progress,0
trx-21636,6/2/2021,papua,pertambangan,tractor agrikultur,3,1301578990,3904736970,won (berhasil),3904736970
trx-21291,3/6/2022,sumatera,konstruksi,tractor agrikultur,2,1275331033,2550662066,lost (gagal),0
trx-22903,5/18/2022,kalimantan,pertambangan,genset (generator set),4,421387330,1685549320,lost (gagal),0
trx-22489,9/30/2022,sumatera,perkebunan,forklift,4,398695771,1594783084,lost (gagal),0
trx-21520,4/20/2022,sulawesi,konstruksi,tractor agrikultur,1,1293551911,1293551911,won (berhasil),1293551911
trx-21853,3/24/2023,sumatera,perkebunan,tractor agrikultur,2,1198867200,2397734400,lost (gagal),0
trx-21136,10/14/2021,sulawesi,pertambangan,tractor agrikultur,5,893790120,4468950600,won (berhasil),4468950600
trx-22992,11/19/2023,sulawesi,pertambangan,tractor agrikultur,4,1194165112,4776660448,won (berhasil),4776660448
trx-21631,11/19/2023,sulawesi,logistik & gudang,forklift,5,543615230,2718076150,lost (gagal),0
trx-21998,7/7/2023,sulawesi,manufaktur,excavator,2,1681482091,3362964182,won (berhasil),3362964182
trx-20663,12/30/2022,papua,pertambangan,forklift,2,547871016,1095742032,won (berhasil),1095742032
trx-20683,1/15/2021,kalimantan,pertambangan,excavator,1,2218603822,2218603822,in progress,0
trx-21257,3/15/2022,jawa,pertambangan,excavator,1,1517640137,1517640137,in progress,0
trx-20317,11/24/2021,sulawesi,manufaktur,genset (generator set),5,223471307,1117356535,won (berhasil),1117356535
trx-20648,7/5/2022,kalimantan,pertambangan,excavator,1,2037478118,2037478118,won (berhasil),2037478118
trx-21434,2/22/2022,sumatera,perkebunan,excavator,2,1792703335,3585406670,won (berhasil),3585406670
trx-21479,4/19/2022,sulawesi,konstruksi,tractor agrikultur,2,1196625532,2393251064,won (berhasil),2393251064
trx-20709,5/16/2023,jawa,perkebunan,forklift,4,339164271,1356657084,lost (gagal),0
trx-21282,5/26/2022,sumatera,perkebunan,genset (generator set),2,162482010,324964020,lost (gagal),0
trx-21768,12/18/2022,jawa,logistik & gudang,tractor agrikultur,5,1463451444,7317257220,lost (gagal),0
trx-20972,4/26/2021,jawa,pertambangan,tractor agrikultur,3,1451036882,4353110646,won (berhasil),4353110646
trx-22675,3/7/2023,sulawesi,pertambangan,forklift,5,476681792,2383408960,won (berhasil),2383408960
trx-21306,7/29/2021,papua,manufaktur,genset (generator set),4,276715688,1106862752,won (berhasil),1106862752
trx-21400,4/8/2023,sulawesi,konstruksi,tractor agrikultur,5,1398334684,6991673420,won (berhasil),6991673420
trx-21408,6/6/2022,sumatera,pertambangan,genset (generator set),3,282119910,846359730,won (berhasil),846359730
trx-22237,7/8/2021,papua,logistik & gudang,tractor agrikultur,3,1284946133,3854838399,lost (gagal),0
trx-21496,9/1/2021,sumatera,perkebunan,excavator,2,1782535432,3565070864,won (berhasil),3565070864
trx-22038,10/5/2021,sulawesi,logistik & gudang,genset (generator set),2,276083710,552167420,won (berhasil),552167420
trx-21529,2/16/2023,sulawesi,manufaktur,tractor agrikultur,2,838293043,1676586086,won (berhasil),1676586086
trx-21663,6/3/2021,papua,pertambangan,genset (generator set),5,387783806,1938919030,won (berhasil),1938919030
trx-21354,9/24/2022,papua,pertambangan,genset (generator set),3,157873326,473619978,lost (gagal),0
trx-22971,1/1/2024,papua,pertambangan,excavator,2,2790379412,5580758824,won (berhasil),5580758824
trx-22991,6/18/2022,kalimantan,perkebunan,tractor agrikultur,5,1489627720,7448138600,won (berhasil),7448138600
trx-21643,5/31/2022,sumatera,manufaktur,tractor agrikultur,3,1157926167,3473778501,lost (gagal),0
trx-21051,12/26/2021,sulawesi,manufaktur,genset (generator set),1,114821880,114821880,lost (gagal),0
trx-20795,5/16/2021,sulawesi,logistik & gudang,genset (generator set),1,397407647,397407647,won (berhasil),397407647
trx-22693,8/17/2023,sumatera,perkebunan,forklift,3,285920870,857762610,won (berhasil),857762610
trx-21597,2/12/2022,jawa,pertambangan,forklift,3,506214607,1518643821,won (berhasil),1518643821
trx-22604,8/29/2023,sumatera,konstruksi,genset (generator set),5,422324402,2111622010,lost (gagal),0
trx-22729,3/4/2021,sulawesi,manufaktur,genset (generator set),5,407218084,2036090420,won (berhasil),2036090420
trx-22625,12/12/2022,sumatera,manufaktur,forklift,4,452525310,1810101240,won (berhasil),1810101240
trx-21819,11/29/2023,jawa,manufaktur,forklift,4,250587845,1002351380,won (berhasil),1002351380
trx-21722,4/25/2023,jawa,logistik & gudang,forklift,1,450042770,450042770,won (berhasil),450042770
trx-21183,9/27/2022,sumatera,manufaktur,excavator,1,1747406684,1747406684,won (berhasil),1747406684
trx-22572,12/24/2023,kalimantan,konstruksi,excavator,1,2926704024,2926704024,won (berhasil),2926704024
trx-21059,4/29/2021,kalimantan,manufaktur,genset (generator set),3,241551865,724655595,lost (gagal),0
trx-20540,11/2/2023,kalimantan,perkebunan,excavator,2,2978213092,5956426184,won (berhasil),5956426184
trx-21678,8/7/2021,papua,pertambangan,tractor agrikultur,2,1184856444,2369712888,won (berhasil),2369712888
trx-22796,10/18/2023,kalimantan,pertambangan,excavator,1,1641460557,1641460557,won (berhasil),1641460557
