Order_ID,Tanggal_Transaksi,Region,Sektor_Industri,Kategori_Produk,Kuantitas,Harga_Satuan_IDR,Total_Nilai_Deal_IDR,Status_Transaksi,Revenue_IDR
TRX-21699,2022-12-16,Kalimantan,Pertambangan,Forklift,4,236690749,946762996,Lost (Gagal),0
TRX-21252,2021-11-22,Sumatera,Konstruksi,Genset (Generator Set),2,352263301,704526602,Won (Berhasil),704526602
TRX-22827,2022-02-26,Jawa,Logistik & Gudang,Excavator,1,1675911693,1675911693,Lost (Gagal),0
TRX-20079,2021-01-06,Papua,Konstruksi,Forklift,1,477848027,477848027,Won (Berhasil),477848027
TRX-21172,2021-08-20,Jawa,Logistik & Gudang,Forklift,5,281721046,1408605230,Lost (Gagal),0
TRX-20814,2023-03-09,Kalimantan,Pertambangan,Forklift,4,0,0,In Progress,0
TRX-21852,2023-08-22,Sulawesi,Konstruksi,Forklift,1,558178203,558178203,In Progress,0
TRX-22220,2022-10-16,Sumatera,Perkebunan,Genset (Generator Set),2,333384033,666768066,Lost (Gagal),0
TRX-22672,2023-11-14,Jawa,Manufaktur,Tractor Agrikultur,5,846687048,4233435240,Won (Berhasil),4233435240
TRX-22105,2023-12-24,Sulawesi,Konstruksi,Tractor Agrikultur,5,1434132361,7170661805,Won (Berhasil),7170661805
TRX-20133,2022-10-16,Kalimantan,Pertambangan,Forklip,4,358266762,1433067048,Won (Berhasil),1433067048
TRX-21140,2023-02-01,Sumatera,Manufaktur,Forklift,1,331838350,331838350,Lost (Gagal),0
TRX-20933,2021-09-14,Papua,Konstruksi,Forklift,5,545629766,2728148830,Won (Berhasil),2728148830
TRX-20928,2023-03-18,Papua,Konstruksi,Genset (Generator Set),3,465456202,1396368606,Won (Berhasil),1396368606
TRX-20823,2021-01-15,Sulawesi,Manufaktur,Genset (Generator Set),1,328190719,328190719,Won (Berhasil),328190719
TRX-21531,2021-06-03,Sulawesi,Manufaktur,Genset (Generator Set),4,278607521,1114430084,Lost (Gagal),0
TRX-21214,2021-02-01,Papua,Pertambangan,Forklift,5,413177208,2065886040,Won (Berhasil),2065886040
TRX-20504,2022-06-08,Kalimantan,Logistik & Gudang,Excavator,1,2668052918,2668052918,Lost (Gagal),0
TRX-22776,2021-06-13,Sumatera,Perkebunan,Excavator,2,2887797178,5775594356,Lost (Gagal),0
TRX-22395,2022-05-26,Kalimantan,Pertambangan,Genset (Generator Set),3,137633494,412900482,Won (Berhasil),412900482
TRX-21996,2023-03-08,Sumatera,Pertambangan,Forklift,1,476767541,476767541,Won (Berhasil),476767541
TRX-22434,2021-09-16,Sumatera,Konstruksi,Forklift,2,380176954,760353908,Won (Berhasil),760353908
TRX-21958,2021-03-07,Jawa,Pertambangan,Excavator,1,2733387070,2733387070,Won (Berhasil),2733387070
TRX-21384,2021-12-25,Jawa,Konstruksi,Forklift,3,224301123,672903369,Won (Berhasil),672903369
TRX-20894,2023-02-07,Jawa,Konstruksi,Excavator,1,2813033567,2813033567,Won (Berhasil),2813033567
TRX-20828,2021-12-07,Kalimantan,Logistik & Gudang,Forklift,3,577164707,1731494121,Won (Berhasil),1731494121
TRX-22967,2023-09-10,Jawa,Konstruksi,Tractor Agrikultur,1,939108706,939108706,Lost (Gagal),0
TRX-21683,2022-12-20,Sulawesi,Konstruksi,Forklift,1,290770427,290770427,Won (Berhasil),290770427
TRX-22653,2023-03-26,Sulawesi,Konstruksi,Genset (Generator Set),3,426860855,1280582565,Won (Berhasil),1280582565
TRX-22601,2023-06-23,Kalimantan,Manufaktur,Genset (Generator Set),1,163540238,163540238,Won (Berhasil),163540238
TRX-22553,2021-07-23,Sumatera,Manufaktur,Genset (Generator Set),3,428053249,1284159747,Lost (Gagal),0
TRX-20652,2023-01-23,Kalimantan,Pertambangan,Forklift,4,211324488,845297952,Lost (Gagal),0
TRX-20172,2023-11-09,Jawa,Manufaktur,Forklift,1,388694281,388694281,Won (Berhasil),388694281
TRX-20038,2021-07-23,,Manufaktur,Excavator,2,2068530564,4137061128,In Progress,0
TRX-22907,2022-10-05,Jawa,Manufaktur,Genset (Generator Set),2,393772985,787545970,Won (Berhasil),787545970
TRX-20713,2022-10-18,Jawa,Perkebunan,Forklift,5,254747533,1273737665,In Progress,0
TRX-20090,2022-05-02,Jawa,Manufaktur,Forklip,2,934182158,1868364316,Won (Berhasil),1868364316
TRX-21817,2023-12-29,Papua,Pertambangan,Forklift,3,283736825,851210475,Won (Berhasil),851210475
TRX-21205,2022-02-08,Jawa,Manufaktur,Tractor Agrikultur,3,1075872072,3227616216,Won (Berhasil),3227616216
TRX-22628,2023-09-21,Jawa,Manufaktur,Tractor Agrikultur,1,1247081785,1247081785,Lost (Gagal),0
TRX-21827,2021-02-07,Papua,Perkebunan,Forklift,5,396543325,1982716625,Lost (Gagal),0
TRX-21155,2022-07-28,Jawa,Perkebunan,Tractor Agrikultur,2,1194747590,2389495180,Lost (Gagal),0
TRX-21324,2021-08-30,Sulawesi,Pertambangan,Genset (Generator Set),5,437983414,2189917070,Won (Berhasil),2189917070
TRX-20216,2021-11-23,Sumatera,Logistik & Gudang,Forklift,5,343323875,1716619375,Won (Berhasil),1716619375
TRX-20510,2023-06-21,Papua,Manufaktur,Tractor Agrikultur,3,1362218334,4086655002,Won (Berhasil),4086655002
TRX-21680,2023-02-07,Kalimantan,Pertambangan,Tractor Agrikultur,1,1224224438,1224224438,Won (Berhasil),1224224438
TRX-20499,2023-10-18,Sulawesi,Logistik & Gudang,Excavator,2,1920222736,3840445472,Lost (Gagal),0
TRX-22519,2021-12-18,Sumatera,Manufaktur,Tractor Agrikultur,1,876559039,876559039,Won (Berhasil),876559039
TRX-21856,2023-01-06,Sulawesi,Manufaktur,Forklift,5,406007808,2030039040,Won (Berhasil),2030039040
TRX-21388,2023-07-23,Sulawesi,Perkebunan,Excavator,1,2915133969,2915133969,Lost (Gagal),0
TRX-21519,2021-10-21,Jawa,Konstruksi,Genset (Generator Set),3,433800211,1301400633,In Progress,0
TRX-22386,2023-08-21,Kalimantan,Pertambangan,Tractor Agrikultur,4,938859500,3755438000,Lost (Gagal),0
TRX-22766,2022-02-07,Jawa,Konstruksi,Tractor Agrikultur,3,1387788344,4163365032,In Progress,0
TRX-22076,2022-07-29,Papua,Pertambangan,Excavator,1,2231446398,2231446398,Lost (Gagal),0
TRX-21540,2023-05-22,Sumatera,Manufaktur,Excavator,2,1982122198,3964244396,Won (Berhasil),3964244396
TRX-21217,2021-07-12,Jawa,Logistik & Gudang,Genset (Generator Set),4,175180276,700721104,Won (Berhasil),700721104
TRX-21416,2022-07-13,Jawa,Pertambangan,Genset (Generator Set),5,296787324,1483936620,In Progress,0
TRX-22217,2022-01-16,Jawa,Manufaktur,Genset (Generator Set),4,373537856,1494151424,Won (Berhasil),1494151424
TRX-22560,2023-01-12,Kalimantan,Pertambangan,Tractor Agrikultur,1,984086605,984086605,Won (Berhasil),984086605
TRX-21676,2023-10-08,Sulawesi,Logistik & Gudang,Forklift,1,582033456,582033456,Lost (Gagal),0
TRX-21197,2023-04-13,Sumatera,Pertambangan,Genset (Generator Set),1,116678167,116678167,Won (Berhasil),116678167
TRX-21542,2023-09-24,Sulawesi,Logistik & Gudang,Ekskavator,5,866102895,4330514475,Won (Berhasil),4330514475
TRX-20953,2023-09-01,Sulawesi,Logistik & Gudang,Tractor Agrikultur,3,1415599470,4246798410,Lost (Gagal),0
TRX-20750,2022-08-02,Sulawesi,Pertambangan,Forklift,3,200697962,602093886,Won (Berhasil),602093886
TRX-20234,2022-09-08,Jawa,Logistik & Gudang,Forklift,4,236487792,945951168,Lost (Gagal),0
TRX-20732,2021-10-05,Sulawesi,Manufaktur,Excavator,1,2752790477,2752790477,Lost (Gagal),0
TRX-20393,2022-12-29,Jawa,Logistik & Gudang,Excavator,1,1808048529,1808048529,Won (Berhasil),1808048529
TRX-21156,2021-11-09,Papua,Pertambangan,Tractor Agrikultur,5,847661522,4238307610,Won (Berhasil),4238307610
TRX-22616,2023-08-30,Papua,Manufaktur,Excavator,2,1741216119,3482432238,Won (Berhasil),3482432238
TRX-22445,2022-07-25,Kalimantan,Perkebunan,Genset (Generator Set),5,113616105,568080525,Won (Berhasil),568080525
TRX-21209,2021-05-14,Kalimantan,Konstruksi,Forklift,2,521794988,1043589976,Lost (Gagal),0
TRX-21065,2021-09-19,Papua,Konstruksi,Forklift,5,499327945,2496639725,In Progress,0
TRX-22156,2022-07-07,Sumatera,Logistik & Gudang,Forklift,2,338394293,676788586,Won (Berhasil),676788586
TRX-21062,2021-08-05,Sulawesi,Pertambangan,Genset (Generator Set),2,438610255,877220510,Won (Berhasil),877220510
TRX-21167,2022-05-18,Kalimantan,Konstruksi,Genset (Generator Set),3,477452305,1432356915,Won (Berhasil),1432356915
TRX-21492,2022-02-26,Kalimantan,Pertambangan,Excavator,2,1682418083,3364836166,In Progress,0
TRX-22514,2022-04-03,Sumatera,Perkebunan,Genset (Generator Set),5,145650372,728251860,Lost (Gagal),0
TRX-20884,2022-01-11,Sulawesi,Perkebunan,Genset (Generator Set),1,183406924,183406924,Won (Berhasil),183406924
TRX-20143,2022-06-12,Sumatera,Manufaktur,Excavator,1,2790207740,2790207740,Won (Berhasil),2790207740
TRX-22989,2023-01-23,Papua,Konstruksi,Tractor Agrikultur,4,1300416410,5201665640,Lost (Gagal),0
TRX-20850,2021-04-17,Sulawesi,Manufaktur,Tractor Agrikultur,5,971986495,4859932475,Won (Berhasil),4859932475
TRX-20717,2023-11-28,Sumatera,Perkebunan,Forklift,5,410647928,2053239640,Won (Berhasil),2053239640
TRX-22889,2022-05-04,Sumatera,Konstruksi,Forklift,3,293284512,879853536,Won (Berhasil),879853536
TRX-22502,2021-11-30,Sumatera,Perkebunan,Excavator,2,2983827721,5967655442,Lost (Gagal),0
TRX-20264,2023-03-03,Papua,Pertambangan,Tractor Agrikultur,4,1128957579,4515830316,In Progress,0
TRX-20075,2022-01-13,Sumatera,Perkebunan,Forklift,4,233357595,933430380,Lost (Gagal),0
TRX-22492,2023-03-21,Jawa,Manufaktur,Tractor Agrikultur,5,1070325512,5351627560,Won (Berhasil),5351627560
TRX-20395,2022-12-15,Sumatera,Perkebunan,Tractor Agrikultur,2,994934684,1989869368,Won (Berhasil),1989869368
TRX-22588,2021-05-29,Jawa,Konstruksi,Genset (Generator Set),3,243166921,729500763,Won (Berhasil),729500763
TRX-22224,2021-05-28,Jawa,Konstruksi,Ekskavator,4,400306254,1601225016,Lost (Gagal),0
TRX-22846,2022-07-02,Jawa,Konstruksi,Tractor Agrikultur,4,1208816202,4835264808,Won (Berhasil),4835264808
TRX-20396,2022-08-19,Kalimantan,Manufaktur,Forklift,4,587520318,2350081272,Won (Berhasil),2350081272
TRX-21365,2021-05-29,Jawa,Logistik & Gudang,Genset (Generator Set),5,432518045,2162590225,Won (Berhasil),2162590225
TRX-22541,2022-04-04,Jawa,Manufaktur,Forklift,5,552549808,2762749040,Lost (Gagal),0
TRX-21903,2023-05-11,Sulawesi,Manufaktur,Tractor Agrikultur,1,1118151177,1118151177,Won (Berhasil),1118151177
TRX-20595,2021-02-18,Papua,Pertambangan,Forklift,4,477906409,1911625636,In Progress,0
TRX-22109,2023-06-23,Sumatera,Konstruksi,Genset (Generator Set),5,124093006,620465030,Lost (Gagal),0
TRX-21296,2022-03-21,Jawa,Perkebunan,Excavator,2,2462164623,4924329246,Won (Berhasil),4924329246
TRX-21821,2023-12-26,Sulawesi,Pertambangan,Forklift,2,500934804,1001869608,Lost (Gagal),0
TRX-20872,2023-06-22,Papua,Perkebunan,Excavator,2,1667816092,3335632184,In Progress,0
TRX-22958,2022-11-30,Papua,Pertambangan,Genset (Generator Set),2,493482036,986964072,Won (Berhasil),986964072
TRX-22326,2022-02-14,Sumatera,Konstruksi,Forklift,5,518754206,2593771030,In Progress,0
TRX-21548,2021-11-07,Papua,Logistik & Gudang,Forklift,4,411454808,1645819232,Won (Berhasil),1645819232
TRX-20036,2023-11-23,Papua,Pertambangan,Tractor Agrikultur,5,825474640,4127373200,Won (Berhasil),4127373200
TRX-22950,2021-06-05,Sulawesi,Konstruksi,Excavator,1,2751679504,2751679504,Lost (Gagal),0
TRX-22143,2023-01-18,Papua,Pertambangan,Forklift,3,513519928,1540559784,Lost (Gagal),0
TRX-22599,2022-11-22,Sumatera,Manufaktur,Forklift,2,324501683,649003366,In Progress,0
TRX-20977,2022-06-22,Sumatera,Perkebunan,Genset (Generator Set),1,293044544,293044544,Lost (Gagal),0
TRX-21571,2021-01-19,Sumatera,Manufaktur,Excavator,2,1595663801,3191327602,Lost (Gagal),0
TRX-21122,2023-06-26,Kalimantan,Logistik & Gudang,Genset (Generator Set),4,163150879,652603516,Won (Berhasil),652603516
TRX-22239,2021-08-14,Sulawesi,Konstruksi,Genset (Generator Set),4,492169146,1968676584,In Progress,0
TRX-22504,2021-04-17,Papua,Perkebunan,Forklift,1,447694269,447694269,Won (Berhasil),447694269
TRX-21892,2021-11-27,Sulawesi,Konstruksi,Forklift,2,599858893,1199717786,Won (Berhasil),1199717786
TRX-20675,2021-07-15,Sumatera,Logistik & Gudang,Forklift,3,580174657,1740523971,Won (Berhasil),1740523971
TRX-20728,2023-12-19,Sulawesi,Manufaktur,Tractor Agrikultur,4,1218171000,4872684000,Lost (Gagal),0
TRX-20412,2023-05-12,Jawa,Manufaktur,Genset (Generator Set),5,430060788,2150303940,In Progress,0
TRX-21516,2021-01-30,Papua,Konstruksi,Forklift,3,373594873,1120784619,Won (Berhasil),1120784619
TRX-21649,2021-11-07,Jawa,Konstruksi,Forklift,4,294225896,1176903584,Won (Berhasil),1176903584
TRX-20825,2021-09-27,Papua,Pertambangan,Tractor Agrikultur,2,1228207504,2456415008,Won (Berhasil),2456415008
TRX-20616,2023-02-02,Jawa,Pertambangan,Forklift,4,352740280,1410961120,Won (Berhasil),1410961120
TRX-20114,2022-01-03,Papua,Pertambangan,Genset (Generator Set),3,236921941,710765823,Lost (Gagal),0
TRX-20417,2023-07-25,Sumatera,Perkebunan,Tractor Agrikultur,1,1365400461,1365400461,Won (Berhasil),1365400461
TRX-21625,2021-09-27,Papua,Konstruksi,Excavator,2,1816863986,3633727972,Won (Berhasil),3633727972
TRX-22986,2021-07-29,Kalimantan,Konstruksi,Genset (Generator Set),4,327089670,1308358680,Won (Berhasil),1308358680
TRX-20089,2023-11-27,Jawa,Manufaktur,Genset (Generator Set),5,187400392,937001960,Lost (Gagal),0
TRX-22082,2022-06-24,Kalimantan,Konstruksi,Excavator,1,1768191109,1768191109,Won (Berhasil),1768191109
TRX-20753,2023-01-02,Jawa,Konstruksi,Forklift,3,452999798,1358999394,Won (Berhasil),1358999394
TRX-22546,2022-07-30,Sulawesi,Logistik & Gudang,Forklift,5,444182162,2220910810,Won (Berhasil),2220910810
TRX-21630,2021-02-28,Papua,Pertambangan,Genset (Generator Set),4,273511704,1094046816,Won (Berhasil),1094046816
TRX-20011,2023-04-02,Papua,Konstruksi,Forklift,5,332902761,1664513805,Won (Berhasil),1664513805
TRX-22444,2021-01-01,Papua,Pertambangan,Tractor Agrikultur,5,1074224908,5371124540,Won (Berhasil),5371124540
TRX-20284,2023-03-23,Kalimantan,Manufaktur,Excavator,2,1686711090,3373422180,Won (Berhasil),3373422180
TRX-21066,2021-03-05,Sulawesi,Manufaktur,Tractor Agrikultur,4,1166113389,4664453556,Lost (Gagal),0
TRX-21191,2022-05-10,Jawa,Manufaktur,Genset (Generator Set),4,285801882,1143207528,In Progress,0
TRX-21440,2023-01-27,Papua,Manufaktur,Excavator,1,2630200235,2630200235,Won (Berhasil),2630200235
TRX-22848,2023-02-27,Kalimantan,Manufaktur,Tractor Agrikultur,4,857353129,3429412516,Won (Berhasil),3429412516
TRX-22847,2021-09-01,Sulawesi,Konstruksi,Genset (Generator Set),4,177446414,709785656,Lost (Gagal),0
TRX-22755,2021-11-12,Papua,Manufaktur,Tractor Agrikultur,4,874325556,3497302224,Won (Berhasil),3497302224
TRX-21568,2021-07-11,Jawa,Pertambangan,Excavator,2,2122439683,4244879366,Won (Berhasil),4244879366
TRX-22427,2021-07-07,Sulawesi,Konstruksi,Genset (Generator Set),1,439067495,439067495,Lost (Gagal),0
TRX-22620,2022-08-18,Papua,Manufaktur,Tractor Agrikultur,1,1456013997,1456013997,Won (Berhasil),1456013997
TRX-21687,2022-10-05,Sulawesi,Manufaktur,Tractor Agrikultur,1,1393483446,1393483446,Won (Berhasil),1393483446
TRX-20851,2023-01-13,Papua,Perkebunan,Excavator,1,2596790606,2596790606,Lost (Gagal),0
TRX-22207,2022-07-28,Papua,Manufaktur,Tractor Agrikultur,3,819252293,2457756879,Won (Berhasil),2457756879
TRX-20895,2021-01-19,Sumatera,Konstruksi,Tractor Agrikultur,5,1193393569,5966967845,Won (Berhasil),5966967845
TRX-20496,2021-02-13,Papua,Perkebunan,Forklift,4,310162167,1240648668,Won (Berhasil),1240648668
TRX-22305,2023-05-10,,Logistik & Gudang,Genset (Generator Set),4,484376878,1937507512,Lost (Gagal),0
TRX-21782,2021-01-27,Sumatera,Pertambangan,Genset (Generator Set),2,358732722,717465444,Won (Berhasil),717465444
TRX-20335,2021-09-07,Jawa,Pertambangan,Excavator,1,2995916365,2995916365,Won (Berhasil),2995916365
TRX-20515,2022-07-02,Kalimantan,Manufaktur,Forklift,1,399030193,399030193,Won (Berhasil),399030193
TRX-21348,2022-07-14,Papua,Konstruksi,Forklift,2,518518957,1037037914,Won (Berhasil),1037037914
TRX-21015,2021-05-24,Sumatera,Logistik & Gudang,Genset (Generator Set),2,132414520,264829040,Won (Berhasil),264829040
TRX-22855,2021-08-26,Papua,Pertambangan,Forklift,5,515696744,2578483720,Won (Berhasil),2578483720
TRX-22850,2023-12-03,Sumatera,Pertambangan,Tractor Agrikultur,1,1134250228,1134250228,Won (Berhasil),1134250228
TRX-21781,2021-06-12,Papua,Pertambangan,Forklift,1,268499792,268499792,Lost (Gagal),0
TRX-22569,2022-01-06,Jawa,Logistik & Gudang,Genset (Generator Set),4,369089504,1476358016,Lost (Gagal),0
TRX-21785,2023-11-09,Sumatera,Manufaktur,Genset (Generator Set),4,105120416,420481664,Won (Berhasil),420481664
TRX-22070,2023-09-24,Jawa,Perkebunan,Forklift,4,475104374,1900417496,In Progress,0
TRX-20356,2023-09-03,Sumatera,Konstruksi,Tractor Agrikultur,2,930240892,1860481784,Won (Berhasil),1860481784
TRX-22899,2021-07-26,Kalimantan,,Excavator,1,2109104472,2109104472,Won (Berhasil),2109104472
TRX-21312,2023-06-22,Jawa,Perkebunan,Excavator,2,1783955272,3567910544,Won (Berhasil),3567910544
TRX-21635,2023-10-13,Jawa,Manufaktur,Excavator,2,1767906710,3535813420,Won (Berhasil),3535813420
TRX-20550,2021-11-26,Sulawesi,Pertambangan,Tractor Agrikultur,3,1167256444,3501769332,Won (Berhasil),3501769332
TRX-22388,2023-01-14,Sumatera,Perkebunan,Forklift,2,309225785,618451570,Won (Berhasil),618451570
TRX-22479,2022-10-10,Jawa,Logistik & Gudang,Excavator,2,2680874727,5361749454,Lost (Gagal),0
TRX-22521,2023-08-04,Sulawesi,Manufaktur,Genset (Generator Set),5,214943373,1074716865,Lost (Gagal),0
TRX-22265,2022-04-15,Jawa,Konstruksi,Excavator,1,2410654582,2410654582,Won (Berhasil),2410654582
TRX-21227,2022-01-02,Papua,Perkebunan,Excavator,1,2690537895,2690537895,In Progress,0
TRX-22724,2021-02-02,Papua,Pertambangan,Genset (Generator Set),1,453156409,453156409,Lost (Gagal),0
TRX-20957,2022-12-03,Jawa,Konstruksi,Genset (Generator Set),4,115060850,460243400,Won (Berhasil),460243400
TRX-21773,2023-10-28,Papua,Pertambangan,Excavator,2,2057608885,4115217770,Won (Berhasil),4115217770
TRX-22141,2023-04-11,Sulawesi,Logistik & Gudang,Forklift,5,265044998,1325224990,Lost (Gagal),0
TRX-21008,2023-05-30,Papua,Pertambangan,Forklift,2,569140156,1138280312,Lost (Gagal),0
TRX-21092,2021-04-05,Papua,Konstruksi,Tractor Agrikultur,3,941849402,2825548206,Won (Berhasil),2825548206
TRX-22718,2023-10-19,Jawa,Pertambangan,Tractor Agrikultur,2,1478779311,2957558622,Lost (Gagal),0
TRX-20996,2023-06-03,Papua,Perkebunan,Ekskavator,1,572029100,572029100,Won (Berhasil),572029100
TRX-21679,2023-05-23,Sulawesi,Manufaktur,Tractor Agrikultur,1,1229427820,1229427820,Won (Berhasil),1229427820
TRX-20153,2022-08-15,Kalimantan,Perkebunan,Genset (Generator Set),1,102631075,102631075,Won (Berhasil),102631075
TRX-22829,2021-03-06,Sumatera,Perkebunan,Tractor Agrikultur,5,804019300,4020096500,Won (Berhasil),4020096500
TRX-20580,2023-09-11,Kalimantan,Manufaktur,Tractor Agrikultur,4,1134381676,4537526704,Won (Berhasil),4537526704
TRX-21470,2023-06-27,Jawa,Logistik & Gudang,Tractor Agrikultur,5,1250330028,6251650140,Won (Berhasil),6251650140
TRX-20703,2023-08-27,Sumatera,Perkebunan,Tractor Agrikultur,1,1286308104,1286308104,Won (Berhasil),1286308104
TRX-21212,2022-07-26,Sumatera,Konstruksi,Excavator,2,2392799145,4785598290,Won (Berhasil),4785598290
TRX-20896,2022-11-14,Papua,Perkebunan,Tractor Agrikultur,4,815021181,3260084724,Won (Berhasil),3260084724
TRX-20487,2021-05-19,Sulawesi,Perkebunan,Tractor Agrikultur,1,1030669069,1030669069,Won (Berhasil),1030669069
TRX-20559,2021-01-18,Jawa,Manufaktur,Genset (Generator Set),3,410566297,1231698891,Won (Berhasil),1231698891
TRX-21141,2022-11-21,Papua,Konstruksi,Genset (Generator Set),5,204665056,1023325280,Lost (Gagal),0
TRX-21119,2021-08-24,Papua,Konstruksi,Genset (Generator Set),5,429421695,2147108475,Won (Berhasil),2147108475
TRX-20512,2023-12-08,Jawa,Konstruksi,Tractor Agrikultur,2,810532214,1621064428,Won (Berhasil),1621064428
TRX-20633,2021-12-20,Sulawesi,Manufaktur,Genset (Generator Set),4,314112372,1256449488,Won (Berhasil),1256449488
TRX-22627,2021-01-02,Jawa,Perkebunan,Tractor Agrikultur,4,1339006538,5356026152,Won (Berhasil),5356026152
TRX-21664,2021-02-06,Sumatera,Konstruksi,Tractor Agrikultur,1,995605583,995605583,In Progress,0
TRX-21012,2021-05-26,Jawa,Konstruksi,Excavator,1,1670895748,1670895748,Won (Berhasil),1670895748
TRX-21931,2023-01-08,Sumatera,Perkebunan,Forklip,2,490999513,981999026,Won (Berhasil),981999026
TRX-21150,2021-07-10,Sulawesi,Logistik & Gudang,Excavator,2,1514860923,3029721846,Won (Berhasil),3029721846
TRX-22852,2021-06-19,Jawa,Pertambangan,Genset (Generator Set),4,166539043,666156172,Won (Berhasil),666156172
TRX-20116,2023-07-18,Sulawesi,Pertambangan,Genset (Generator Set),2,409582679,819165358,Won (Berhasil),819165358
TRX-20740,2023-01-03,Papua,Konstruksi,Forklift,4,323494698,1293978792,Won (Berhasil),1293978792
TRX-22808,2023-05-07,Sulawesi,Pertambangan,Forklift,5,389461697,1947308485,Won (Berhasil),1947308485
TRX-21974,2021-09-06,Kalimantan,Perkebunan,Excavator,1,2238375044,2238375044,Won (Berhasil),2238375044
TRX-21081,2021-02-09,Sulawesi,Perkebunan,Excavator,1,2127325370,2127325370,Won (Berhasil),2127325370
TRX-21810,2022-04-26,Kalimantan,,Genset (Generator Set),5,175612108,878060540,Won (Berhasil),878060540
TRX-20830,2023-02-01,Papua,Konstruksi,Genset (Generator Set),3,403944988,1211834964,Lost (Gagal),0
TRX-20119,2022-09-11,Sulawesi,Perkebunan,Genset (Generator Set),4,210973290,843893160,In Progress,0
TRX-20656,2022-04-15,Kalimantan,Pertambangan,Tractor Agrikultur,1,922562420,922562420,Won (Berhasil),922562420
TRX-22833,2021-05-23,Papua,Pertambangan,Genset (Generator Set),4,445605119,1782420476,Lost (Gagal),0
TRX-22736,2023-06-20,Jawa,Perkebunan,Excavator,2,2594644589,5189289178,Lost (Gagal),0
TRX-22979,2022-07-21,Sumatera,Perkebunan,Excavator,1,1785366269,1785366269,Won (Berhasil),1785366269
TRX-20635,2023-04-01,Papua,Perkebunan,Excavator,2,2374027690,4748055380,Lost (Gagal),0
